"","Date","Surveyor","Camera_Number","MAX_depth_ft","Site","Area_surveyed_m2","AGLO_size_cm","AGLO_partial_mortality","ICRA_percent_partial_mortality","Notes","Sheet_Name","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","MAX_depth_m","Lat","Long","AGLO_pres","ICRA_pres","AGLO_count","ICRA_count"
"355",2025-02-13,"KT",3,35,"TUT-104",60,30,10,NA,"Classic but check growing edge","KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.668,-14.316648,-170.65397,1,1,4,0
"356",2025-02-13,"KT",3,25,"TUT-082",60,NA,NA,NA,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.273839,-170.6078,1,0,0,0
"357",2025-02-13,"KT",3,25,"TUT-095",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.276917,-170.625248,0,1,0,4
"358",2025-02-13,"KT",3,25,"TUT-095",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.276917,-170.625248,0,1,0,4
"359",2025-02-13,"KT",3,25,"TUT-095",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.276917,-170.625248,0,1,0,4
"360",2025-02-13,"KT",3,25,"TUT-095",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.276917,-170.625248,0,1,0,4
"361",2025-02-14,"KT",3,30,"TUT-208",60,50,10,NA,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.144,-14.348332,-170.725342,1,1,3,1
"362",2025-02-14,"KT",3,34,"TUT-074",60,50,20,NA,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3632,-14.360978,-170.736214,1,1,7,2
"363",2025-02-14,"KT",3,34,"TUT-074",60,50,10,NA,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3632,-14.360978,-170.736214,1,1,7,2
"364",2025-02-14,"KT",3,25,"TUT-206",60,30,0,NA,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.316944,-170.69317,1,0,3,0
"365",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"366",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,10,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"367",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,30,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"368",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"369",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"370",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"371",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,40,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"372",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,50,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"373",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"374",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"375",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,25,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"376",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"377",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"378",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,90,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"379",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"380",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,10,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"381",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"382",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,90,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"383",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,25,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"384",2025-02-07,"BH",1,43,"TUT-210",60,30,0,5,"Classic","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1064,-14.301899,-170.679903,1,1,1,10
"385",2025-02-07,"BH",1,43,"TUT-210",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1064,-14.301899,-170.679903,1,1,1,10
"386",2025-02-07,"BH",1,43,"TUT-210",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1064,-14.301899,-170.679903,1,1,1,10
"387",2025-02-07,"BH",1,43,"TUT-210",60,NA,NA,50,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1064,-14.301899,-170.679903,1,1,1,10
"388",2025-02-07,"BH",1,43,"TUT-210",60,NA,NA,10,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1064,-14.301899,-170.679903,1,1,1,10
"389",2025-02-07,"BH",1,43,"TUT-210",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1064,-14.301899,-170.679903,1,1,1,10
"390",2025-02-07,"BH",1,43,"TUT-210",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1064,-14.301899,-170.679903,1,1,1,10
"391",2025-02-07,"BH",1,43,"TUT-210",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1064,-14.301899,-170.679903,1,1,1,10
"392",2025-02-07,"BH",1,49,"TUT-212",60,NA,NA,40,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9352,-14.338095,-170.793296,1,1,1,40
"393",2025-02-07,"BH",1,49,"TUT-212",60,NA,NA,20,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9352,-14.338095,-170.793296,1,1,1,40
"394",2025-02-07,"BH",1,49,"TUT-212",60,NA,NA,2,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9352,-14.338095,-170.793296,1,1,1,40
"395",2025-02-07,"BH",1,49,"TUT-212",60,NA,NA,30,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9352,-14.338095,-170.793296,1,1,1,40
"396",2025-02-07,"BH",1,49,"TUT-212",60,NA,NA,35,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9352,-14.338095,-170.793296,1,1,1,40
"397",2025-02-07,"BH",1,49,"TUT-212",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9352,-14.338095,-170.793296,1,1,1,40
"398",2025-02-07,"BH",1,49,"TUT-212",60,NA,NA,1,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9352,-14.338095,-170.793296,1,1,1,40
"399",2025-02-07,"BH",1,49,"TUT-212",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9352,-14.338095,-170.793296,1,1,1,40
"400",2025-02-07,"BH",1,49,"TUT-212",60,NA,NA,1,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9352,-14.338095,-170.793296,1,1,1,40
"401",2025-02-07,"BH",1,49,"TUT-212",60,NA,NA,20,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9352,-14.338095,-170.793296,1,1,1,40
"402",2025-02-07,"BH",1,49,"TUT-212",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9352,-14.338095,-170.793296,1,1,1,40
"403",2025-02-07,"BH",1,49,"TUT-212",60,NA,NA,1,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9352,-14.338095,-170.793296,1,1,1,40
"404",2025-02-07,"BH",1,49,"TUT-212",60,NA,NA,3,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9352,-14.338095,-170.793296,1,1,1,40
"405",2025-02-07,"BH",1,49,"TUT-212",60,NA,NA,70,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9352,-14.338095,-170.793296,1,1,1,40
"406",2025-02-07,"BH",1,49,"TUT-212",60,NA,NA,50,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9352,-14.338095,-170.793296,1,1,1,40
"407",2025-02-07,"BH",1,21,"TUT-213",60,51,15,1,"Funky","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"408",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"409",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,20,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"410",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"411",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,2,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"412",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"413",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"414",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,80,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"415",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,25,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"416",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,2,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"417",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,90,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"418",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,25,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"419",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,25,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"420",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,75,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"421",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,65,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"422",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,80,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"423",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"424",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,35,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"425",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,2,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"426",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"427",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,40,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"428",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"429",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,15,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"430",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,25,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"431",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,20,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"432",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,2,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"433",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,10,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"434",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"435",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,15,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"436",2025-02-07,"BH",1,21,"TUT-213",60,NA,NA,50,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4008,-14.329327,-170.83181,1,1,2,106
"437",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,80,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"438",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,85,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"439",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,95,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"440",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"441",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"442",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,90,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"443",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,85,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"444",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,95,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"445",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,85,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"446",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,80,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"447",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,1,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"448",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,80,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"449",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"450",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"451",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,90,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"452",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,15,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"453",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,65,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"454",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,70,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"455",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,25,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"456",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"457",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,2,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"458",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,85,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"459",2025-02-08,"BH",1,44,"TUT-169",60,NA,NA,90,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4112,-14.330384,-170.812348,1,1,0,59
"460",2025-02-08,"BH",1,28,"TUT-168",60,65,2,1,"Classic","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"461",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,25,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"462",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,25,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"463",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"464",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"465",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,30,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"466",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"467",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"468",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,50,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"469",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,40,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"470",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,55,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"471",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,20,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"472",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"473",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,10,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"474",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,20,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
