"","Date","Surveyor","Camera_Number","MAX_depth_ft","Site","Area_surveyed_m2","AGLO_size_cm","AGLO_partial_mortality","ICRA_percent_partial_mortality","Notes","Sheet_Name","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","MAX_depth_m","Lat","Long","AGLO_pres","ICRA_pres","AGLO_count","ICRA_count"
"475",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,10,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"476",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"477",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,1,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"478",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"479",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"480",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,20,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"481",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,15,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"482",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,75,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"483",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,30,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"484",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"485",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"486",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,80,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"487",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"488",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"489",2025-02-08,"BH",1,28,"TUT-168",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.360877,-170.781335,1,1,2,215
"490",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"491",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"492",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"493",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"494",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,1,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"495",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"496",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"497",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,25,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"498",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"499",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"500",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"501",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,35,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"502",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,1,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"503",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"504",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,75,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"505",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"506",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"507",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,10,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"508",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"509",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,10,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"510",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"511",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,10,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"512",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"513",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"514",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"515",2025-02-08,"BH",1,22,"TUT-143",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7056,-14.365158,-170.761604,1,1,2,37
"516",2025-02-10,"BH",2,27,"TUT-201",60,33,2,NA,"BB","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.297134,-170.811783,1,1,4,0
"517",2025-02-11,"BH",1,34,"TUT-203",60,19,2,NA,"Classic","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3632,-14.283693,-170.72293,1,0,1,0
"518",2025-02-11,"BH",1,48,"TUT-053",60,40,0,NA,"Classic","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6304,-14.248415,-170.659327,1,0,6,0
"519",2025-02-11,"BH",1,48,"TUT-053",60,83,0,NA,"Funky","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6304,-14.248415,-170.659327,1,0,6,0
"520",2025-02-12,"BH",1,38,"TUT-076",60,NA,NA,2,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5824,-14.283504,-170.631611,1,1,0,11
"521",2025-02-12,"BH",1,38,"TUT-076",60,NA,NA,35,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5824,-14.283504,-170.631611,1,1,0,11
"522",2025-02-12,"BH",1,38,"TUT-076",60,NA,NA,20,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5824,-14.283504,-170.631611,1,1,0,11
"523",2025-02-12,"BH",1,38,"TUT-076",60,NA,NA,1,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5824,-14.283504,-170.631611,1,1,0,11
"524",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"525",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,1,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"526",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"527",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"528",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,2,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"529",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,15,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"530",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,50,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"531",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,15,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"532",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,10,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"533",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,2,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"534",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,60,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"535",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,60,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"536",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"537",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"538",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"539",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"540",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"541",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"542",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,2,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"543",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"544",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"545",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"546",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"547",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"548",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"549",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"550",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"551",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"552",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,70,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"553",2025-02-12,"BH",1,39,"TUT-109",60,NA,NA,20,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.284747,-170.600404,1,1,0,607
"554",2025-02-13,"BH",1,39,"TUT-104",60,35,0,NA,"Classic","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.316648,-170.65397,1,1,4,0
"555",2025-02-13,"BH",1,39,"TUT-104",60,28,10,NA,"Funky","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.316648,-170.65397,1,1,4,0
"556",2025-02-13,"BH",1,39,"TUT-104",60,32,10,NA,"Funky","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8872,-14.316648,-170.65397,1,1,4,0
"557",2025-02-13,"BH",1,26,"TUT-103",60,39,25,NA,"Classic","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9248,-14.292398,-170.675569,1,0,2,0
"558",2025-02-13,"BH",1,26,"TUT-103",60,26,20,NA,"Classic","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9248,-14.292398,-170.675569,1,0,2,0
"559",2025-02-13,"BH",1,51,"TUT-113",60,22,0,NA,"Classic","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5448,-14.323617,-170.67021,1,1,6,0
"560",2025-02-13,"BH",1,51,"TUT-113",60,25,15,NA,"BB","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5448,-14.323617,-170.67021,1,1,6,0
"561",2025-02-13,"BH",1,51,"TUT-113",60,40,0,NA,"Classic","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5448,-14.323617,-170.67021,1,1,6,0
"562",2025-02-14,"BH",1,28,"TUT-093",60,72,25,0,"Classic","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.337165,-170.711077,1,1,8,18
"563",2025-02-14,"BH",1,28,"TUT-093",60,62,3,0,"Classic","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.337165,-170.711077,1,1,8,18
"564",2025-02-14,"BH",1,28,"TUT-093",60,44,3,5,"Classic","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.337165,-170.711077,1,1,8,18
"565",2025-02-14,"BH",1,28,"TUT-093",60,NA,NA,15,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.337165,-170.711077,1,1,8,18
"566",2025-02-14,"BH",1,28,"TUT-093",60,NA,NA,5,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.337165,-170.711077,1,1,8,18
"567",2025-02-14,"BH",1,28,"TUT-093",60,NA,NA,0,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.337165,-170.711077,1,1,8,18
"568",2025-02-14,"BH",1,28,"TUT-093",60,NA,NA,1,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.337165,-170.711077,1,1,8,18
"569",2025-02-14,"BH",1,28,"TUT-093",60,NA,NA,15,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5344,-14.337165,-170.711077,1,1,8,18
"570",2025-02-14,"BH",1,32,"TUT-208",60,41,2,NA,"Classic","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7536,-14.348332,-170.725342,1,1,3,1
"571",2025-02-14,"BH",1,37,"TUT-074",60,43,15,NA,"Classic","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2776,-14.360978,-170.736214,1,1,7,2
"572",2025-02-14,"BH",1,37,"TUT-074",60,20,2,NA,"Classic","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2776,-14.360978,-170.736214,1,1,7,2
"573",2025-02-14,"BH",1,37,"TUT-074",60,37,1,NA,"Classic","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2776,-14.360978,-170.736214,1,1,7,2
"574",2025-02-14,"BH",1,37,"TUT-074",60,22,5,NA,"Classic","BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2776,-14.360978,-170.736214,1,1,7,2
"575",2025-02-14,"BH",1,25,"TUT-207",60,NA,NA,10,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.303783,-170.683308,1,1,2,8
"576",2025-02-14,"BH",1,25,"TUT-207",60,NA,NA,35,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.303783,-170.683308,1,1,2,8
"577",2025-02-14,"BH",1,25,"TUT-207",60,NA,NA,20,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.303783,-170.683308,1,1,2,8
"578",2025-02-14,"BH",1,40,"TUT-091",60,NA,NA,15,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.278903,-170.586065,1,1,1,54
"579",2025-02-14,"BH",1,40,"TUT-091",60,NA,NA,50,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.278903,-170.586065,1,1,1,54
"580",2025-02-14,"BH",1,40,"TUT-091",60,NA,NA,80,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.278903,-170.586065,1,1,1,54
"581",2025-02-14,"BH",1,40,"TUT-091",60,NA,NA,15,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.278903,-170.586065,1,1,1,54
"582",2025-02-14,"BH",1,40,"TUT-091",60,NA,NA,2,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.278903,-170.586065,1,1,1,54
"583",2025-02-14,"BH",1,40,"TUT-091",60,NA,NA,15,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.278903,-170.586065,1,1,1,54
"584",2025-02-14,"BH",1,40,"TUT-091",60,NA,NA,3,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.278903,-170.586065,1,1,1,54
"585",2025-02-14,"BH",1,40,"TUT-091",60,NA,NA,10,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.278903,-170.586065,1,1,1,54
"586",2025-02-14,"BH",1,40,"TUT-091",60,NA,NA,85,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.278903,-170.586065,1,1,1,54
"587",2025-02-14,"BH",1,40,"TUT-091",60,NA,NA,1,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.278903,-170.586065,1,1,1,54
"588",2025-02-14,"BH",1,40,"TUT-091",60,NA,NA,100,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.278903,-170.586065,1,1,1,54
"589",2025-02-14,"BH",1,40,"TUT-091",60,NA,NA,25,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.278903,-170.586065,1,1,1,54
"590",2025-02-14,"BH",1,40,"TUT-091",60,NA,NA,80,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.278903,-170.586065,1,1,1,54
"591",2025-02-14,"BH",1,40,"TUT-091",60,NA,NA,65,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.278903,-170.586065,1,1,1,54
"592",2025-02-14,"BH",1,40,"TUT-091",60,NA,NA,70,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.278903,-170.586065,1,1,1,54
"593",2025-02-14,"BH",1,40,"TUT-091",60,NA,NA,50,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.278903,-170.586065,1,1,1,54
"594",2025-02-14,"BH",1,40,"TUT-091",60,NA,NA,75,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.278903,-170.586065,1,1,1,54
"595",2025-02-14,"BH",1,40,"TUT-091",60,NA,NA,50,NA,"BH_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.278903,-170.586065,1,1,1,54
